ct,earfcn_dl,earfcn_ul,rf_state,band,bandwidth,plmn,tac,cell_id,esm_cause,drx,rsrp,rsrq,rssi,l2w,ri,cqi,status,sub_status,rrc,svc,sinr,tx_pwr,tmsi,ip,avg_rsrp,antbar,imsi,missdn,time_boot_ms,lat,lon,alt,vx,vy,vz,hdg,relative_alt
20220901T083338,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-1.2,2,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1855129,379869638,1287516577,206820,0,0,0,65535,205052
20220901T083340,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-1.2,7,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1857127,379868774,1287517376,206780,0,0,0,65535,205016
20220901T083342,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.8,22,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1859459,379867755,1287518324,206740,0,0,0,65535,204978
20220901T083344,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0,2,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1861456,379866888,1287519125,206780,0,0,0,65535,205011
20220901T083347,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0,10,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1863787,379865871,1287520067,206700,0,0,0,65535,204938
20220901T083349,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3,1,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1865785,379865000,1287520873,206740,0,0,0,65535,204971
20220901T083351,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1.4,10,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1867785,379864132,1287521682,206810,0,0,0,65535,205045
20220901T083353,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,4.8,18,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1870115,379863122,1287522617,206820,0,0,0,65535,205050
20220901T083355,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,4.8,1,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1872116,379862243,1287523423,206800,0,0,0,65535,205034
20220901T083357,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5.2,4,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1874444,379861236,1287524364,206740,0,0,0,65535,204973
20220901T083359,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5,-5,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1876441,379860361,1287525167,206760,0,0,0,65535,204999
20220901T083402,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,5,-1,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1878772,379859352,1287526110,206750,0,0,0,65535,204981
20220901T083404,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.8,4,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1880772,379858490,1287526906,206760,0,0,0,65535,204991
20220901T083406,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1.6,1,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1883102,379857748,1287527597,206750,0,0,0,65535,204981
20220901T083408,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-3.4,7,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1885099,379857538,1287528094,206660,0,0,0,65535,204899
20220901T083410,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-3.4,0,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1887097,379857810,1287528694,206530,0,0,0,65535,204763
20220901T083412,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-3,8,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1889429,379858468,1287529799,206880,0,0,0,65535,205117
20220901T083414,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.6,-2,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1891427,379859116,1287530897,206790,0,0,0,65535,205025
20220901T083417,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.6,8,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1893759,379859866,1287532197,206860,0,0,0,65535,205095
20220901T083419,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.6,6,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1895756,379860508,1287533288,206800,0,0,0,65535,205036
20220901T083421,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-1.4,5,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1897754,379861151,1287534386,206690,0,0,0,65535,204922
20220901T083423,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-0.2,1,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1900084,379861899,1287535653,206780,0,0,0,65535,205017
20220901T083425,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-0.2,4,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1902084,379862537,1287536761,206820,0,0,0,65535,205059
20220901T083427,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-2.8,11,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1904413,379863286,1287538038,206810,0,0,0,65535,205046
20220901T083429,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,2.2,6,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1906415,379863802,1287538920,206750,0,0,0,65535,204983
20220901T083432,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,2.2,0,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1908744,379864265,1287539383,206610,0,0,0,65535,204846
20220901T083434,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,4.6,8,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1910741,379864736,1287539121,206650,0,0,0,65535,204881
20220901T083436,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-1.8,3,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1913072,379865586,1287538342,206770,0,0,0,65535,205002
20220901T083438,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-0.2,2,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1915069,379866465,1287537555,206910,0,0,0,65535,205147
20220901T083440,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-0.2,16,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1917069,379867361,1287536763,206850,0,0,0,65535,205087
20220901T083442,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,4.8,0,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1919399,379868386,1287535849,206780,0,0,0,65535,205013
20220901T083444,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-2,3,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1921397,379869264,1287535066,206710,0,0,0,65535,204948
20220901T083447,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-2,22,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1923727,379870294,1287534156,206720,0,0,0,65535,204957
20220901T083449,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.6,6,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1925727,379871174,1287533373,206640,0,0,0,65535,204873
20220901T083451,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3,9,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1928056,379872202,1287532454,206860,0,0,0,65535,205097
20220901T083453,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-1.6,7,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1930054,379873086,1287531673,206770,0,0,0,65535,205005
20220901T083455,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-1.6,3,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1932052,379873971,1287530884,206760,0,0,0,65535,204998
20220901T083457,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-0.6,2,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1934385,379874997,1287529972,206860,0,0,0,65535,205094
20220901T083459,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-2.8,4,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1936381,379875881,1287529190,206820,0,0,0,65535,205058
20220901T083501,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-2.8,4,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1938719,379876913,1287528273,206670,0,0,0,65535,204903
20220901T083504,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-0.8,2,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1940719,379877792,1287527476,206790,0,0,0,65535,205023
20220901T083506,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.2,5,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1942716,379878673,1287526701,206790,0,0,0,65535,205021
20220901T083508,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.2,13,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1945039,379879701,1287525789,206700,0,0,0,65535,204930
20220901T083510,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-0.2,1,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1947037,379880581,1287525007,206740,0,0,0,65535,204973
20220901T083512,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.4,15,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1949369,379881607,1287524088,206830,0,0,0,65535,205066
20220901T083514,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-1,7,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1951366,379882489,1287523308,206790,0,0,0,65535,205026
20220901T083516,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-1,2,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1953697,379883520,1287522397,206760,0,0,0,65535,204999
20220901T083519,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-15,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,4.8,18,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1955697,379884398,1287521610,206720,0,0,0,65535,204954
20220901T083521,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-79,-10,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,7,1,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1957694,379885278,1287520831,206770,0,0,0,65535,205007
20220901T083523,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-79,-10,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,7,5,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1960024,379886311,1287519905,206790,0,0,0,65535,205022
20220901T083525,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-79,-10,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,8.8,21,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1962022,379887191,1287519126,206930,0,0,0,65535,205163
20220901T083527,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-79,-10,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,7.4,11,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1964354,379888216,1287518209,206780,0,0,0,65535,205019
20220901T083529,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-79,-10,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6,18,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1966352,379889102,1287517427,206730,0,0,0,65535,204968
20220901T083531,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-79,-10,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,6,3,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1968349,379889983,1287516644,206780,0,0,0,65535,205014
20220901T083534,2500,20500,RXTX,5,10,45005,1810,148926-07(272),0,640,-79,-10,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,4.2,12,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1970681,379891005,1287515721,206770,0,0,0,65535,205003
20220901T083536,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-10,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-1.2,12,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1972679,379891891,1287514953,206890,0,0,0,65535,205122
20220901T083538,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-10,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-1.2,7,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1975013,379892922,1287514028,206840,0,0,0,65535,205072
20220901T083540,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-2.2,23,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1977015,379893800,1287513236,206660,0,0,0,65535,204898
20220901T083542,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,2.2,7,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1979339,379894833,1287512317,206740,0,0,0,65535,204972
20220901T083544,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,2,10,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1981337,379895717,1287511544,206790,0,0,0,65535,205022
20220901T083546,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,2,23,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1983334,379896600,1287510755,206730,0,0,0,65535,204961
20220901T083549,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1,8,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1985666,379897628,1287509843,206720,0,0,0,65535,204954
20220901T083551,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0,14,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1987664,379898509,1287509060,206790,0,0,0,65535,205025
20220901T083553,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0,5,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1989994,379899539,1287508132,206790,0,0,0,65535,205020
20220901T083555,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-0.8,5,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1991994,379900425,1287507356,206690,0,0,0,65535,204926
20220901T083557,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-79,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.2,0,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1994324,379901452,1287506436,206700,0,0,0,65535,204939
20220901T083559,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-84,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-2.4,8,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1996322,379902262,1287505724,206760,0,0,0,65535,204994
20220901T083601,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-84,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-2.4,12,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,1998654,379902831,1287505121,206710,0,0,0,65535,204941
20220901T083604,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-78,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-2,11,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,2000652,379902821,1287504578,206790,0,0,0,65535,205029
20220901T083606,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-78,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0,8,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,2002649,379902420,1287503827,206940,0,0,0,65535,205176
20220901T083608,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-78,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0,18,dfbc4192,27.172.102.40,-78,4,4.50E+14,1227091531,2004979,379901749,1287502542,206750,0,0,0,65535,204981
20220901T083610,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-84,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-3.6,7,dfbc4192,27.172.102.40,-78,4,4.50E+14,1227091531,2006977,379901154,1287501381,206730,0,0,0,65535,204964
20220901T083612,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-84,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-2,17,dfbc4192,27.172.102.40,-78,4,4.50E+14,1227091531,2009315,379900465,1287500048,206790,0,0,0,65535,205025
20220901T083614,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-78,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.2,6,dfbc4192,27.172.102.40,-78,4,4.50E+14,1227091531,2011306,379899875,1287498913,206760,0,0,0,65535,204997
20220901T083616,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-78,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.2,4,dfbc4192,27.172.102.40,-78,4,4.50E+14,1227091531,2013637,379899185,1287497581,206740,0,0,0,65535,204975
20220901T083619,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-78,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,2.4,12,dfbc4192,27.172.102.40,-78,4,4.50E+14,1227091531,2015637,379898590,1287496440,206780,0,0,0,65535,205016
20220901T083621,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-78,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.4,4,dfbc4192,27.172.102.40,-78,4,4.50E+14,1227091531,2017634,379898005,1287495298,206790,0,0,0,65535,205023
20220901T083623,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-78,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.4,10,dfbc4192,27.172.102.40,-78,4,4.50E+14,1227091531,2019964,379897314,1287493968,206760,0,0,0,65535,204995
20220901T083625,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-78,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,3.8,9,dfbc4192,27.172.102.40,-78,4,4.50E+14,1227091531,2021962,379896841,1287493053,206840,0,0,0,65535,205074
20220901T083627,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-78,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.8,6,dfbc4192,27.172.102.40,-79,4,4.50E+14,1227091531,2024294,379896534,1287492437,206870,0,0,0,65535,205101
20220901T083629,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-78,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1.6,7,dfbc4192,27.172.102.40,-78,4,4.50E+14,1227091531,2026291,379896480,1287492323,206600,0,0,0,65535,204837
20220901T083631,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-78,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,1.6,16,dfbc4192,27.172.102.40,-78,4,4.50E+14,1227091531,2028622,379896471,1287492340,206570,0,0,0,65535,204802
20220901T083634,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-78,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-1,0,dfbc4192,27.172.102.40,-78,4,4.50E+14,1227091531,2030622,379896474,1287492349,206640,0,0,0,65535,204872
20220901T083636,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-78,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,2,9,dfbc4192,27.172.102.40,-78,4,4.50E+14,1227091531,2032619,379896394,1287492426,206660,0,0,0,65535,204896
20220901T083638,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-78,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,2,15,dfbc4192,27.172.102.40,-78,4,4.50E+14,1227091531,2034949,379895958,1287492813,206830,0,0,0,65535,205068
20220901T083640,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-78,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.2,16,dfbc4192,27.172.102.40,-78,4,4.50E+14,1227091531,2036947,379895245,1287493446,206820,0,0,0,65535,205057
20220901T083642,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-78,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,0.2,23,dfbc4192,27.172.102.40,-78,4,4.50E+14,1227091531,2039279,379894210,1287494363,206610,0,0,0,65535,204841
20220901T083644,2500,20500,RXTX,5,10,45005,1810,148926-03(283),0,640,-78,-16,-50,-,0,0,SRV/REGISTERED,NORMAL_SERVICE,CONNECTED,CS_PS,-1,15,dfbc4192,27.172.102.40,-78,4,4.50E+14,1227091531,2041276,379893337,1287495170,206650,0,0,0,65535,204881
